id,comment,label
3685,"me wage wada karana aya hariyata weda bari wage wada karanawa, danawada mokakda kiyala.",toxic
3686,oya ge kathawa weda bari danawada mokakda kiyala.,toxic
3687,"oya wage kenek hariyata wadak nathi wage wada karanawa, ane.",toxic
3688,oya ge reply eka ta kiyanna one gon athal karaya wage wada nawaththanna kiyala.,toxic
3689,me comment eka danapu eka wal buruwa poddak mole pawichchi karapan.,toxic
3690,oya wage kenek mole kalpana nathi tikak igena ganin.,toxic
3691,"Ane umbala, hitha nathi oya wage aya nisa thamai mehema wenne.",toxic
3692,oya ge wada mehema karanne weda bari nisa da? ban.,toxic
3693,mehema wada karana eka ge me wage wal buruwa comment dakkama epa wenawa.,toxic
3694,Mokakda me me wage wada karana aya ge weda bari wada? thamuse.,toxic
3695,"Ane manda oya ge idea eka, kata witharai wada wage behave wenne ai? comment karanna kalin hithapan.",toxic
3696,oya wage kenek ge kathawa ahuwama gon athal karaya kiyala hithenawa.,toxic
3697,Mokakda me umbala ge loku talk karana moda wada? lajja nadda.,toxic
3698,"Ane uba, hariyata therumak nathi ane.",toxic
3699,me wage wada karana aya mehema karanne wadak nathi nisa da? tikak igena ganin.,toxic
3700,"oya wage kenek, meka nam wikarayak level ekak. tikak igena ganin.",toxic
3701,me wage wada karana aya wadak nathi tikak igena ganin.,toxic
3702,Mokakda me oya ge wada ge pissu wage wada? me wage wada nawaththapan.,toxic
3703,"uba, meka nam pissu wage level ekak. tikak igena ganin.",toxic
3704,"oya ge idea eka hariyata wal buruwa wage wada karanawa, oya wage aya nisa thamai mehema wenne.",toxic
3705,"oya wage kenek, uba nam gon harakek ne.",toxic
3706,oya mehema karanne pissu wage nisa da? hariyata.,toxic
3707,uba ge kathawa ahuwama wal buruwa kiyala hithenawa.,toxic
3708,uba mehema karanne wadak nathi nisa da? meka nam athi.,toxic
3709,Me wage wikarayak athal danne nathuwa tikak hithapan me wage wada karana aya.,toxic
3710,me comment eka danapu eka ta kiyanna one mole nathi wage wada nawaththanna kiyala.,toxic
3711,"Ane oya ge idea eka, boru karaya boruwata katha karanne.",toxic
3712,"me comment eka danapu eka, uba nam moda me wage wada nawaththapan.",toxic
3713,"Hariyata baluwoth mehema wada karana eka boru karaya wage ne, hariyata.",toxic
3714,"Ane manda oya, hitha nathi wage behave wenne ai? ban.",toxic
3715,"Ane me wage wada karana aya, moda poddak mole pawichchi karapan.",toxic
3716,me comment eka danapu eka ge me wage hitha nathi comment dakkama epa wenawa.,toxic
3717,"Ane manda oya ge reply eka, weda bari wage behave wenne ai? hariyata.",toxic
3718,"Hariyata baluwoth oya mole kalpana nathi wage ne, meka dakka gaman hina yanawa.",toxic
3719,"Ane manda oya ge kathawa, hitha nathi wage behave wenne ai? kata wahagena inna.",toxic
3720,"Hariyata baluwoth oya ge kathawa hitha nathi wage ne, hariyata behave karapan.",toxic
3721,"Hariyata baluwoth umbala kata witharai wada wage ne, ban.",toxic
3722,oya ge wada nam wada nodanna ne poddak mole pawichchi karapan.,toxic
3723,"Ane manda uba, mole kalpana nathi wage behave wenne ai? hariyata wada karapan.",toxic
3724,oya wage kenek kata witharai wada comment karanna kalin hithapan.,toxic
3725,"Ane oya ge idea eka, moda boruwata katha karanne.",toxic
3726,"Ane manda mehema wada karana eka, gon harakek wage behave wenne ai? tikak igena ganin.",toxic
3727,mehema wada karana eka ta kiyanna one gon wage wada nawaththanna kiyala.,toxic
3728,oya ge post eka moda boruwata katha karanne.,toxic
3729,Oya ge post eka nam hitha nathi kata wahagena inna.,toxic
3730,"oya wage kenek hariyata weda bari wage wada karanawa, hariyata wada karapan.",toxic
3731,"Ane me comment eka danapu eka, wada nodanna ane.",toxic
3732,me wage wada karana aya ge kathawa ahuwama chater kiyala hithenawa.,toxic
3733,"Ane manda umbala, awajathaka wage wage behave wenne ai? meka nam athi.",toxic
3734,"Ane manda oya ge kathawa, mole kalpana nathi wage behave wenne ai? lajja nadda.",toxic
3735,Mokakda me oya ge reply eka ge hariyata therumak nathi wada? kata wahagena inna.,toxic
3736,"Ane me video eka balala comment karana eka, wadak nathi boruwata katha karanne.",toxic
3737,oya wage kenek ta kiyanna one gon wage wada nawaththanna kiyala.,toxic
3738,Mokakda me me comment eka danapu eka ge gon wada? thamuse.,toxic
3739,"me wage wada karana aya, meka nam wal buruwa level ekak. oya wage aya nisa thamai mehema wenne.",toxic
3740,oya ge kathawa mehema karanne moda yakku wage nisa da? lajja nadda.,toxic
3741,oya wage kenek ta kiyanna one mole nathi wage wada nawaththanna kiyala.,toxic
3742,"Ane manda oya, mole nathi wage behave wenne ai? ne.",toxic
3743,Oya ge post eka nam mole kalpana nathi kata wahagena inna.,toxic
3744,"mehema wada karana eka, meka nam wadak nathi level ekak. machan.",toxic
3745,me comment eka danapu eka nam chater ne kata wahagena inna.,toxic
3746,"Hariyata baluwoth oya ge kathawa weda bari wage ne, hariyata behave karapan.",toxic
3747,"Hariyata baluwoth uba wal buruwa wage ne, meka nam athi.",toxic
3748,umbala mehema karanne gon nisa da? ne.,toxic
3749,umbala mehema karanne boru karaya nisa da? kiyala therenneth ne.,toxic
3750,oya nam gon athal karaya ne comment karanna kalin hithapan.,toxic
3751,"me wage wada karana aya, uba nam wikarayak danawada mokakda kiyala.",toxic
3752,me wage wada karana aya wadak nathi poddak mole pawichchi karapan.,toxic
3753,oya ge wada ge kathawa ahuwama wikarayak kiyala hithenawa.,toxic
3754,oya ge post eka ge kathawa ahuwama hariyata therumak nathi kiyala hithenawa.,toxic
3755,"Ane oya wage kenek, mole nathi kata wahagena inna.",toxic
3756,me wage wada karana aya ge me wage wadak nathi comment dakkama epa wenawa.,toxic
3757,oya wage kenek ta kiyanna one mole kalpana nathi wage wada nawaththanna kiyala.,toxic
3758,"Hariyata baluwoth oya ge reply eka moda yakku wage wage ne, ane.",toxic
3759,oya ge wada ge me wage kata witharai wada comment dakkama epa wenawa.,toxic
3760,"me wage wada karana aya, uba nam hitha nathi hariyata.",toxic
3761,"Hariyata baluwoth me video eka balala comment karana eka boru karaya wage ne, thamuse.",toxic
3762,Oya ge post eka nam boru karaya poddak mole pawichchi karapan.,toxic
3763,oya mehema karanne mole kalpana nathi nisa da? oya wage aya nisa thamai mehema wenne.,toxic
3764,"oya ge idea eka, uba nam kata witharai wada comment karanna kalin hithapan.",toxic
3765,me wage wada karana aya mehema karanne moda yakku wage nisa da? oya wage aya nisa thamai mehema wenne.,toxic
3766,"umbala, meka nam awajathaka wage level ekak. ne.",toxic
3767,"Ane manda me wage wada karana aya, kata witharai wada wage behave wenne ai? boruwata katha karanne.",toxic
3768,"Hariyata baluwoth oya ge wada moda wage ne, thamuse.",toxic
3769,umbala hariyata therumak nathi ban.,toxic
3770,"me wage wada karana aya, uba nam moda ane.",toxic
3771,me wage wada karana aya nam kata witharai wada ne hariyata behave karapan.,toxic
3772,"oya wage kenek hariyata gon athal karaya wage wada karanawa, me wage wada nawaththapan.",toxic
3773,"Hariyata baluwoth uba weda bari wage ne, oya wage aya nisa thamai mehema wenne.",toxic
3774,umbala ge kathawa ahuwama wada nodanna kiyala hithenawa.,toxic
3775,me comment eka danapu eka pissu wage meka dakka gaman hina yanawa.,toxic
3776,oya ge post eka nam pissu wage ne thamuse.,toxic
3777,"Hariyata baluwoth oya ge idea eka moda yakku wage wage ne, poddak mole pawichchi karapan.",toxic
3778,"Ane manda oya ge idea eka, wadak nathi wage behave wenne ai? oya wage aya nisa thamai mehema wenne.",toxic
3779,"Ane manda umbala, boru karaya wage behave wenne ai? me wage wada nawaththapan.",toxic
3780,oya ge kathawa nam pissu wage ne meka dakka gaman hina yanawa.,toxic
3781,me video eka balala comment karana eka ta kiyanna one moda yakku wage wage wada nawaththanna kiyala.,toxic
3782,me video eka balala comment karana eka ge me wage wal buruwa comment dakkama epa wenawa.,toxic
3783,oya ge wada ge me wage mole kalpana nathi comment dakkama epa wenawa.,toxic
3784,mehema wada karana eka ge kathawa ahuwama awajathaka wage kiyala hithenawa.,toxic
3785,mehema wada karana eka moda thamuse.,toxic
3786,oya ge wada ge kathawa ahuwama boru karaya kiyala hithenawa.,toxic
3787,me comment eka danapu eka ta kiyanna one pissu wage wage wada nawaththanna kiyala.,toxic
3788,"Ane me video eka balala comment karana eka, weda bari comment karanna kalin hithapan.",toxic
3789,"Ane me wage wada karana aya, mole kalpana nathi hariyata wada karapan.",toxic
3790,"Ane oya wage kenek, kata witharai wada comment karanna kalin hithapan.",toxic
3791,"me comment eka danapu eka, meka nam weda bari level ekak. hariyata.",toxic
3792,"Ane mehema wada karana eka, gon harakek hariyata behave karapan.",toxic
3793,"Ane manda oya ge kathawa, mole kalpana nathi wage behave wenne ai? kata wahagena inna.",toxic
3794,Oya ge post eka nam moda ane.,toxic
3795,"oya, uba nam wadak nathi ban.",toxic
3796,umbala ta kiyanna one pissu wage wage wada nawaththanna kiyala.,toxic
3797,me wage wada karana aya ge kathawa ahuwama moda kiyala hithenawa.,toxic
3798,"oya ge reply eka hariyata wada nodanna wage wada karanawa, kiyala therenneth ne.",toxic
3799,mehema wada karana eka mole kalpana nathi boruwata katha karanne.,toxic
3800,Oya ge post eka nam hariyata therumak nathi hariyata.,toxic
3801,oya wage kenek ge kathawa ahuwama moda kiyala hithenawa.,toxic
3802,umbala nam gon harakek ne kata wahagena inna.,toxic
3803,umbala nam kata witharai wada ne me wage wada nawaththapan.,toxic
3804,oya ge reply eka ge kathawa ahuwama kata witharai wada kiyala hithenawa.,toxic
3805,"me video eka balala comment karana eka hariyata wal buruwa wage wada karanawa, kiyala therenneth ne.",toxic
3806,"oya ge post eka hariyata moda yakku wage wage wada karanawa, ne.",toxic
3807,"oya wage kenek, uba nam awajathaka wage comment karanna kalin hithapan.",toxic
3808,Mokakda me oya ge wada ge gon harakek wada? hariyata wada karapan.,toxic
3809,"oya ge kathawa, meka nam boru karaya level ekak. danawada mokakda kiyala.",toxic
3810,me comment eka danapu eka ge kathawa ahuwama kata witharai wada kiyala hithenawa.,toxic
3811,"oya wage kenek hariyata mole nathi wage wada karanawa, thamuse.",toxic
3812,"Ane manda uba, wal buruwa wage behave wenne ai? danawada mokakda kiyala.",toxic
3813,Oya ge post eka nam mole nathi thamuse.,toxic
3814,"Hariyata baluwoth oya ge wada wadak nathi wage ne, comment karanna kalin hithapan.",toxic
3815,uba mehema karanne moda yakku wage nisa da? meka nam athi.,toxic
3816,Mokakda me oya wage kenek ge gon wada? meka dakka gaman hina yanawa.,toxic
3817,me wage wada karana aya mehema karanne pissu wage nisa da? hariyata behave karapan.,toxic
3818,Oya ge post eka nam moda yakku wage danawada mokakda kiyala.,toxic
3819,mehema wada karana eka nam hitha nathi ne hariyata wada karapan.,toxic
3820,"Ane oya ge kathawa, wada nodanna hariyata wada karapan.",toxic
3821,"oya ge wada, uba nam boru karaya danawada mokakda kiyala.",toxic
3822,"Hariyata baluwoth oya ge kathawa gon harakek wage ne, meka nam athi.",toxic
3823,"oya wage kenek, meka nam wadak nathi level ekak. hariyata behave karapan.",toxic
3824,oya ge wada ge me wage weda bari comment dakkama epa wenawa.,toxic
3825,oya ge post eka loku talk karana moda meka dakka gaman hina yanawa.,toxic
3826,"Ane manda oya ge reply eka, wada nodanna wage behave wenne ai? oya wage aya nisa thamai mehema wenne.",toxic
3827,Me wage loku talk karana moda athal danne nathuwa tikak hithapan oya ge post eka.,toxic
3828,"Ane manda oya, chater wage behave wenne ai? comment karanna kalin hithapan.",toxic
3829,Mokakda me me comment eka danapu eka ge hariyata therumak nathi wada? hariyata.,toxic
3830,Mokakda me oya ge kathawa ge hariyata therumak nathi wada? boruwata katha karanne.,toxic
3831,"Hariyata baluwoth uba wal buruwa wage ne, meka dakka gaman hina yanawa.",toxic
3832,mehema wada karana eka mole nathi hariyata behave karapan.,toxic
3833,"Ane oya ge reply eka, gon machan.",toxic
3834,"Hariyata baluwoth me wage wada karana aya boru karaya wage ne, meka nam athi.",toxic
3835,"Ane oya wage kenek, gon oya wage aya nisa thamai mehema wenne.",toxic
3836,umbala ta kiyanna one chater wage wada nawaththanna kiyala.,toxic
3837,"uba hariyata loku talk karana moda wage wada karanawa, machan.",toxic
3838,"umbala hariyata mole nathi wage wada karanawa, meka dakka gaman hina yanawa.",toxic
3839,oya wage kenek nam kata witharai wada ne hariyata behave karapan.,toxic
3840,"me comment eka danapu eka, uba nam gon oya wage aya nisa thamai mehema wenne.",toxic
3841,Mokakda me oya ge kathawa ge wadak nathi wada? ne.,toxic
3842,Mokakda me oya ge kathawa ge pissu wage wada? ban.,toxic
3843,Oya ge post eka nam weda bari machan.,toxic
3844,"me video eka balala comment karana eka hariyata gon harakek wage wada karanawa, me wage wada nawaththapan.",toxic
3845,Mokakda me me comment eka danapu eka ge wadak nathi wada? kiyala therenneth ne.,toxic
3846,me wage wada karana aya ge me wage wada nodanna comment dakkama epa wenawa.,toxic
3847,"oya ge kathawa, meka nam gon athal karaya level ekak. meka nam athi.",toxic
3848,"umbala, meka nam loku talk karana moda level ekak. me wage wada nawaththapan.",toxic
3849,Oya ge post eka nam pissu wage me wage wada nawaththapan.,toxic
3850,"Ane manda me video eka balala comment karana eka, moda wage behave wenne ai? boruwata katha karanne.",toxic
3851,uba kata witharai wada ne.,toxic
3852,Mokakda me oya ge reply eka ge boru karaya wada? tikak igena ganin.,toxic
3853,"Hariyata baluwoth oya ge post eka wada nodanna wage ne, kiyala therenneth ne.",toxic
3854,oya ge idea eka nam weda bari ne hariyata wada karapan.,toxic
3855,oya ge reply eka ge me wage mole kalpana nathi comment dakkama epa wenawa.,toxic
3856,uba nam moda ne thamuse.,toxic
3857,oya wage kenek mehema karanne wikarayak nisa da? meka dakka gaman hina yanawa.,toxic
3858,"Ane manda umbala, wikarayak wage behave wenne ai? me wage wada nawaththapan.",toxic
3859,"me wage wada karana aya, meka nam moda yakku wage level ekak. poddak mole pawichchi karapan.",toxic
3860,"umbala hariyata moda wage wada karanawa, hariyata wada karapan.",toxic
3861,"Hariyata baluwoth oya weda bari wage ne, danawada mokakda kiyala.",toxic
3862,"Hariyata baluwoth oya wage kenek weda bari wage ne, hariyata.",toxic
3863,oya ge wada ge kathawa ahuwama awajathaka wage kiyala hithenawa.,toxic
3864,"Hariyata baluwoth oya ge post eka chater wage ne, thamuse.",toxic
3865,"Hariyata baluwoth oya wage kenek mole nathi wage ne, meka nam athi.",toxic
3866,me wage wada karana aya ta kiyanna one kata witharai wada wage wada nawaththanna kiyala.,toxic
3867,oya ge me wage gon athal karaya comment dakkama epa wenawa.,toxic
3868,oya ge post eka mehema karanne wal buruwa nisa da? tikak igena ganin.,toxic
3869,"Ane mehema wada karana eka, loku talk karana moda boruwata katha karanne.",toxic
3870,uba weda bari ane.,toxic
3871,me wage wada karana aya ta kiyanna one moda yakku wage wage wada nawaththanna kiyala.,toxic
3872,me video eka balala comment karana eka nam hariyata therumak nathi ne machan.,toxic
3873,mehema wada karana eka nam boru karaya ne thamuse.,toxic
3874,Mokakda me umbala ge gon wada? hariyata behave karapan.,toxic
3875,"oya ge reply eka, uba nam wadak nathi danawada mokakda kiyala.",toxic
3876,uba ge kathawa ahuwama gon athal karaya kiyala hithenawa.,toxic
3877,me wage wada karana aya nam hariyata therumak nathi ne thamuse.,toxic
3878,me comment eka danapu eka wadak nathi kiyala therenneth ne.,toxic
3879,Oya ge post eka nam mole nathi hariyata behave karapan.,toxic
3880,Mokakda me me comment eka danapu eka ge boru karaya wada? comment karanna kalin hithapan.,toxic
3881,"me video eka balala comment karana eka, meka nam kata witharai wada level ekak. hariyata wada karapan.",toxic
3882,"Ane umbala, mole kalpana nathi me wage wada nawaththapan.",toxic
3883,Mokakda me oya ge idea eka ge gon harakek wada? hariyata behave karapan.,toxic
3884,"Ane manda oya ge kathawa, boru karaya wage behave wenne ai? machan.",toxic
3885,oya ge wada ge me wage hariyata therumak nathi comment dakkama epa wenawa.,toxic
3886,"oya wage kenek hariyata moda wage wada karanawa, hariyata.",toxic
3887,Mokakda me me video eka balala comment karana eka ge mole kalpana nathi wada? ne.,toxic
3888,oya ge kathawa wikarayak meka nam athi.,toxic
3889,oya ge reply eka ge kathawa ahuwama gon athal karaya kiyala hithenawa.,toxic
3890,uba nam boru karaya ne comment karanna kalin hithapan.,toxic
3891,"me comment eka danapu eka, uba nam gon harakek poddak mole pawichchi karapan.",toxic
3892,"Hariyata baluwoth me comment eka danapu eka moda wage ne, hariyata.",toxic
3893,uba ge kathawa ahuwama loku talk karana moda kiyala hithenawa.,toxic
3894,Mokakda me oya wage kenek ge kata witharai wada wada? ne.,toxic
3895,"Ane manda oya ge reply eka, gon wage behave wenne ai? hariyata wada karapan.",toxic
3896,Oya ge post eka nam gon athal karaya ane.,toxic
3897,oya ge kathawa ge kathawa ahuwama gon kiyala hithenawa.,toxic
3898,"oya hariyata wadak nathi wage wada karanawa, ane.",toxic
3899,"me wage wada karana aya, meka nam mole kalpana nathi level ekak. danawada mokakda kiyala.",toxic
3900,oya mehema karanne gon athal karaya nisa da? ban.,toxic
3901,"me wage wada karana aya, uba nam wal buruwa ne.",toxic
3902,"Hariyata baluwoth umbala moda wage ne, meka dakka gaman hina yanawa.",toxic
3903,"me comment eka danapu eka, uba nam wada nodanna boruwata katha karanne.",toxic
3904,oya ge reply eka mehema karanne loku talk karana moda nisa da? tikak igena ganin.,toxic
3905,Me wage boru karaya athal danne nathuwa tikak hithapan umbala.,toxic
3906,"Ane manda umbala, wadak nathi wage behave wenne ai? hariyata behave karapan.",toxic
3907,Oya ge post eka nam loku talk karana moda boruwata katha karanne.,toxic
3908,Mokakda me uba ge wada nodanna wada? hariyata behave karapan.,toxic
3909,"oya ge reply eka, uba nam mole nathi machan.",toxic
3910,Mokakda me oya ge wada ge wal buruwa wada? kata wahagena inna.,toxic
3911,"oya ge wada, uba nam chater machan.",toxic
3912,me video eka balala comment karana eka ta kiyanna one weda bari wage wada nawaththanna kiyala.,toxic
3913,"oya wage kenek, uba nam chater tikak igena ganin.",toxic
3914,"Ane manda oya, kata witharai wada wage behave wenne ai? hariyata behave karapan.",toxic
3915,"Ane manda oya ge idea eka, wal buruwa wage behave wenne ai? kata wahagena inna.",toxic
3916,oya mole nathi me wage wada nawaththapan.,toxic
3917,Oya ge post eka nam boru karaya kata wahagena inna.,toxic
3918,Mokakda me umbala ge chater wada? meka dakka gaman hina yanawa.,toxic
3919,Mokakda me oya ge wada ge boru karaya wada? boruwata katha karanne.,toxic
3920,"Hariyata baluwoth oya ge reply eka weda bari wage ne, hariyata behave karapan.",toxic
3921,Me wage boru karaya athal danne nathuwa tikak hithapan me wage wada karana aya.,toxic
3922,"me video eka balala comment karana eka hariyata gon wage wada karanawa, meka nam athi.",toxic
3923,"Hariyata baluwoth oya ge wada wada nodanna wage ne, hariyata.",toxic
3924,"Ane oya, wal buruwa tikak igena ganin.",toxic
3925,"oya ge post eka, uba nam chater hariyata.",toxic
3926,Mokakda me umbala ge pissu wage wada? ban.,toxic
3927,"Ane oya, mole kalpana nathi boruwata katha karanne.",toxic
3928,"Hariyata baluwoth me wage wada karana aya hariyata therumak nathi wage ne, kiyala therenneth ne.",toxic
3929,"oya ge idea eka hariyata awajathaka wage wage wada karanawa, tikak igena ganin.",toxic
3930,"uba hariyata moda yakku wage wage wada karanawa, danawada mokakda kiyala.",toxic
3931,oya ge post eka nam awajathaka wage ne hariyata behave karapan.,toxic
3932,"oya, uba nam awajathaka wage oya wage aya nisa thamai mehema wenne.",toxic
3933,"Hariyata baluwoth oya ge idea eka chater wage ne, meka nam athi.",toxic
3934,"uba hariyata wadak nathi wage wada karanawa, oya wage aya nisa thamai mehema wenne.",toxic
3935,"Ane manda oya wage kenek, mole nathi wage behave wenne ai? tikak igena ganin.",toxic
3936,"Ane manda umbala, moda wage behave wenne ai? thamuse.",toxic
3937,oya ge wada mehema karanne gon nisa da? hariyata wada karapan.,toxic
3938,"Hariyata baluwoth oya wage kenek weda bari wage ne, machan.",toxic
3939,"mehema wada karana eka, uba nam gon meka dakka gaman hina yanawa.",toxic
3940,"Ane manda oya ge post eka, pissu wage wage behave wenne ai? kiyala therenneth ne.",toxic
3941,mehema wada karana eka nam wikarayak ne oya wage aya nisa thamai mehema wenne.,toxic
3942,"Ane manda oya ge post eka, pissu wage wage behave wenne ai? comment karanna kalin hithapan.",toxic
3943,"mehema wada karana eka, uba nam wada nodanna machan.",toxic
3944,oya ge idea eka ta kiyanna one wikarayak wage wada nawaththanna kiyala.,toxic
3945,Mokakda me mehema wada karana eka ge wikarayak wada? thamuse.,toxic
3946,Mokakda me mehema wada karana eka ge gon wada? lajja nadda.,toxic
3947,"Ane manda oya ge wada, gon harakek wage behave wenne ai? machan.",toxic
3948,"umbala, meka nam wadak nathi level ekak. hariyata.",toxic
3949,oya ge post eka mehema karanne hariyata therumak nathi nisa da? ne.,toxic
3950,"uba, meka nam wada nodanna level ekak. ne.",toxic
3951,"Ane manda oya ge kathawa, hitha nathi wage behave wenne ai? ane.",toxic
3952,uba nam moda yakku wage ne tikak igena ganin.,toxic
3953,oya ge reply eka nam pissu wage ne boruwata katha karanne.,toxic
3954,uba weda bari boruwata katha karanne.,toxic
3955,"oya ge wada, meka nam moda level ekak. meka dakka gaman hina yanawa.",toxic
3956,oya ge kathawa gon harakek tikak igena ganin.,toxic
3957,"uba, uba nam awajathaka wage me wage wada nawaththapan.",toxic
3958,"Ane manda oya ge post eka, moda wage behave wenne ai? hariyata behave karapan.",toxic
3959,oya ge post eka mehema karanne mole kalpana nathi nisa da? boruwata katha karanne.,toxic
3960,Me wage moda yakku wage athal danne nathuwa tikak hithapan mehema wada karana eka.,toxic
3961,"Hariyata baluwoth umbala gon wage ne, kata wahagena inna.",toxic
3962,"Ane me video eka balala comment karana eka, awajathaka wage thamuse.",toxic
3963,"mehema wada karana eka, meka nam hariyata therumak nathi level ekak. me wage wada nawaththapan.",toxic
3964,"Ane oya ge wada, awajathaka wage ne.",toxic
3965,"Ane manda oya, mole kalpana nathi wage behave wenne ai? kata wahagena inna.",toxic
3966,Mokakda me oya ge post eka ge loku talk karana moda wada? ne.,toxic
3967,oya ge idea eka nam loku talk karana moda ne meka nam athi.,toxic
3968,"Ane oya ge idea eka, weda bari me wage wada nawaththapan.",toxic
3969,"oya ge kathawa, meka nam wikarayak level ekak. tikak igena ganin.",toxic
3970,Oya ge post eka nam loku talk karana moda oya wage aya nisa thamai mehema wenne.,toxic
3971,Mokakda me oya ge wikarayak wada? meka nam athi.,toxic
3972,Me wage awajathaka wage athal danne nathuwa tikak hithapan oya ge reply eka.,toxic
3973,"Ane umbala, wadak nathi hariyata wada karapan.",toxic
3974,"umbala, uba nam gon hariyata behave karapan.",toxic
3975,oya ta kiyanna one hariyata therumak nathi wage wada nawaththanna kiyala.,toxic
3976,"Ane oya ge idea eka, gon ane.",toxic
3977,umbala ta kiyanna one hariyata therumak nathi wage wada nawaththanna kiyala.,toxic
3978,Oya ge post eka nam gon athal karaya meka dakka gaman hina yanawa.,toxic
3979,uba gon harakek tikak igena ganin.,toxic
3980,"Ane manda me video eka balala comment karana eka, chater wage behave wenne ai? kiyala therenneth ne.",toxic
3981,"me video eka balala comment karana eka, uba nam wadak nathi thamuse.",toxic
3982,"Ane oya ge wada, boru karaya danawada mokakda kiyala.",toxic
3983,Mokakda me oya ge kathawa ge wal buruwa wada? meka nam athi.,toxic
3984,me comment eka danapu eka nam loku talk karana moda ne hariyata.,toxic
3985,Mokakda me uba ge hitha nathi wada? lajja nadda.,toxic
3986,oya wage kenek mehema karanne pissu wage nisa da? poddak mole pawichchi karapan.,toxic
3987,me video eka balala comment karana eka nam mole nathi ne ane.,toxic
3988,"Hariyata baluwoth mehema wada karana eka mole kalpana nathi wage ne, me wage wada nawaththapan.",toxic
3989,"Ane manda me wage wada karana aya, gon harakek wage behave wenne ai? boruwata katha karanne.",toxic
3990,me video eka balala comment karana eka mehema karanne weda bari nisa da? ban.,toxic
3991,"me comment eka danapu eka, meka nam hitha nathi level ekak. ban.",toxic
3992,oya mehema karanne gon harakek nisa da? lajja nadda.,toxic
3993,oya ge post eka mehema karanne boru karaya nisa da? tikak igena ganin.,toxic
3994,oya ge post eka wadak nathi meka nam athi.,toxic
3995,"Hariyata baluwoth umbala mole kalpana nathi wage ne, meka dakka gaman hina yanawa.",toxic
3996,me comment eka danapu eka mehema karanne pissu wage nisa da? hariyata wada karapan.,toxic
3997,"Hariyata baluwoth me wage wada karana aya mole kalpana nathi wage ne, hariyata.",toxic
3998,"mehema wada karana eka, uba nam gon me wage wada nawaththapan.",toxic
3999,Oya ge post eka nam gon harakek comment karanna kalin hithapan.,toxic
4000,mehema wada karana eka mehema karanne pissu wage nisa da? meka nam athi.,toxic
4001,Me wage gon harakek athal danne nathuwa tikak hithapan oya ge wada.,toxic
4002,uba nam gon athal karaya ne machan.,toxic
4003,"Ane manda oya, moda wage behave wenne ai? poddak mole pawichchi karapan.",toxic
4004,"oya ge reply eka, meka nam wikarayak level ekak. thamuse.",toxic
4005,"Ane mehema wada karana eka, gon athal karaya lajja nadda.",toxic
4006,oya ge kathawa mehema karanne wada nodanna nisa da? hariyata.,toxic
4007,"Ane manda oya ge wada, wikarayak wage behave wenne ai? kata wahagena inna.",toxic
4008,Me wage mole kalpana nathi athal danne nathuwa tikak hithapan me video eka balala comment karana eka.,toxic
4009,oya ge post eka nam hitha nathi ne danawada mokakda kiyala.,toxic
4010,Me wage wikarayak athal danne nathuwa tikak hithapan oya ge post eka.,toxic
4011,me comment eka danapu eka ta kiyanna one awajathaka wage wage wada nawaththanna kiyala.,toxic
4012,"Ane manda oya, pissu wage wage behave wenne ai? hariyata.",toxic
4013,"oya wage kenek, meka nam wadak nathi level ekak. boruwata katha karanne.",toxic
4014,me video eka balala comment karana eka mole kalpana nathi hariyata.,toxic
4015,"oya, meka nam gon harakek level ekak. comment karanna kalin hithapan.",toxic
4016,Mokakda me oya ge pissu wage wada? hariyata.,toxic
4017,"Ane oya wage kenek, kata witharai wada hariyata.",toxic
4018,"uba, meka nam kata witharai wada level ekak. hariyata behave karapan.",toxic
4019,"oya ge kathawa hariyata gon athal karaya wage wada karanawa, meka nam athi.",toxic
4020,"mehema wada karana eka, uba nam hitha nathi ban.",toxic
4021,oya ge post eka mehema karanne gon harakek nisa da? ban.,toxic
4022,oya ge post eka mehema karanne gon nisa da? meka dakka gaman hina yanawa.,toxic
4023,"oya wage kenek, uba nam wal buruwa hariyata wada karapan.",toxic
4024,"oya ge wada hariyata wikarayak wage wada karanawa, boruwata katha karanne.",toxic
4025,Me wage loku talk karana moda athal danne nathuwa tikak hithapan oya ge wada.,toxic
4026,"oya ge kathawa, meka nam wadak nathi level ekak. kiyala therenneth ne.",toxic
4027,uba moda meka nam athi.,toxic
4028,Mokakda me me video eka balala comment karana eka ge gon athal karaya wada? poddak mole pawichchi karapan.,toxic
4029,Mokakda me oya ge loku talk karana moda wada? ane.,toxic
4030,mehema wada karana eka mehema karanne hitha nathi nisa da? lajja nadda.,toxic
4031,mehema wada karana eka nam chater ne kata wahagena inna.,toxic
4032,"Ane manda oya ge wada, weda bari wage behave wenne ai? hariyata.",toxic
4033,uba nam wal buruwa ne ban.,toxic
4034,"oya ge kathawa, uba nam moda yakku wage boruwata katha karanne.",toxic
4035,"Hariyata baluwoth me video eka balala comment karana eka moda wage ne, kiyala therenneth ne.",toxic
4036,Me wage chater athal danne nathuwa tikak hithapan oya wage kenek.,toxic
4037,oya ge wada mehema karanne hariyata therumak nathi nisa da? meka nam athi.,toxic
4038,"oya ge post eka, meka nam gon harakek level ekak. comment karanna kalin hithapan.",toxic
4039,me video eka balala comment karana eka nam wada nodanna ne kata wahagena inna.,toxic
4040,"uba hariyata mole nathi wage wada karanawa, kata wahagena inna.",toxic
