id,SINGLISH,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,avatar_url,original_text,text,original_label,label,clean_text,text_length,word_count,language_type,suspicious_subtitle,removal_reason,normalized_for_dedup,duplicate_flag,label_conflict,manual_review
26027,ohu eyata kemathi netha mama ohuta dos nokiyami mama ayis samanga kumak kala yuthuda [Unkown],,,,,,,,,,,ohu eyata kemathi netha mama ohuta dos nokiyami mama ayis samanga kumak kala yuthuda [Unkown],ohu eyata kemathi netha mama ohuta dos nokiyami mama ayis samanga kumak kala yuthuda [Unkown],,,ohu eyata kemathi netha mama ohuta dos nokiyami mama ayis samanga kumak kala yuthuda [unkown],93,15,Singlish,True,,ohu eyata kemathi netha mama ohuta dos nokiyami mama ayis samanga kumak kala yuthuda [unkown],False,False,True
26028,mama ohuta dos nokiyami ayis wath kireemen ma kala yuththe kumakda [Unkown],,,,,,,,,,,mama ohuta dos nokiyami ayis wath kireemen ma kala yuththe kumakda [Unkown],mama ohuta dos nokiyami ayis wath kireemen ma kala yuththe kumakda [Unkown],,,mama ohuta dos nokiyami ayis wath kireemen ma kala yuththe kumakda [unkown],75,12,Singlish,True,,mama ohuta dos nokiyami ayis wath kireemen ma kala yuththe kumakda [unkown],False,False,True
26030,api eya damana tharamatama ohu eya [Unkown],,,,,,,,,,,api eya damana tharamatama ohu eya [Unkown],api eya damana tharamatama ohu eya [Unkown],,,api eya damana tharamatama ohu eya [unkown],43,7,Singlish,True,,api eya damana tharamatama ohu eya [unkown],False,False,True
26032,e nawaya hatharak [Unkown] kolla oba wasanawanthayi,,,,,,,,,,,e nawaya hatharak [Unkown] kolla oba wasanawanthayi,e nawaya hatharak [Unkown] kolla oba wasanawanthayi,,,e nawaya hatharak [unkown] kolla oba wasanawanthayi,51,7,Singlish,True,,e nawaya hatharak [unkown] kolla oba wasanawanthayi,False,False,True
26033,oya wasanawanthayi oya wasanawanthayi eya oyage oluwa [Unkown] mata inna thibuna,,,,,,,,,,,oya wasanawanthayi oya wasanawanthayi eya oyage oluwa [Unkown] mata inna thibuna,oya wasanawanthayi oya wasanawanthayi eya oyage oluwa [Unkown] mata inna thibuna,,,oya wasanawanthayi oya wasanawanthayi eya oyage oluwa [unkown] mata inna thibuna,80,11,Singlish,True,,oya wasanawanthayi oya wasanawanthayi eya oyage oluwa [unkown] mata inna thibuna,False,False,True
26037,mineemerumak lesa ganan noganna [Unkown] ow eya karayi,,,,,,,,,,,mineemerumak lesa ganan noganna [Unkown] ow eya karayi,mineemerumak lesa ganan noganna [Unkown] ow eya karayi,,,mineemerumak lesa ganan noganna [unkown] ow eya karayi,54,8,Singlish,True,,mineemerumak lesa ganan noganna [unkown] ow eya karayi,False,False,True
26039,hari ethi me magula hari [Unkown],,,,,,,,,,,hari ethi me magula hari [Unkown],hari ethi me magula hari [Unkown],,,hari ethi me magula hari [unkown],33,6,Singlish,True,,hari ethi me magula hari [unkown],False,False,True
26047,newa giyoth oya mokada karanne [Unkown] ehemayi,,,,,,,,,,,newa giyoth oya mokada karanne [Unkown] ehemayi,newa giyoth oya mokada karanne [Unkown] ehemayi,,,newa giyoth oya mokada karanne [unkown] ehemayi,47,7,Singlish,True,,newa giyoth oya mokada karanne [unkown] ehemayi,False,False,True
26048,newa giyoth [Unkown] [Unkown] magul leewaraya adinawa,,,,,,,,,,,newa giyoth [Unkown] [Unkown] magul leewaraya adinawa,newa giyoth [Unkown] [Unkown] magul leewaraya adinawa,,,newa giyoth [unkown] [unkown] magul leewaraya adinawa,53,7,Singlish,True,,newa giyoth [unkown] [unkown] magul leewaraya adinawa,False,False,True
26049,eya naukawe akandathawayata pahara dena gemburu awakashaye shabdaya kumakda [Unkown],,,,,,,,,,,eya naukawe akandathawayata pahara dena gemburu awakashaye shabdaya kumakda [Unkown],eya naukawe akandathawayata pahara dena gemburu awakashaye shabdaya kumakda [Unkown],,,eya naukawe akandathawayata pahara dena gemburu awakashaye shabdaya kumakda [unkown],84,10,Singlish,True,,eya naukawe akandathawayata pahara dena gemburu awakashaye shabdaya kumakda [unkown],False,False,True
26052,api eya dekakin pamanak [Unkown] hekida,,,,,,,,,,,api eya dekakin pamanak [Unkown] hekida,api eya dekakin pamanak [Unkown] hekida,,,api eya dekakin pamanak [unkown] hekida,39,6,Singlish,True,,api eya dekakin pamanak [unkown] hekida,False,False,True
26053,awama washayen api eya [Unkown],,,,,,,,,,,awama washayen api eya [Unkown],awama washayen api eya [Unkown],,,awama washayen api eya [unkown],31,5,Singlish,True,,awama washayen api eya [unkown],False,False,True
26054,ikman karanna yaluwane api [Unkown] newa redar [Unkown] welawen laba gaththa,,,,,,,,,,,ikman karanna yaluwane api [Unkown] newa redar [Unkown] welawen laba gaththa,ikman karanna yaluwane api [Unkown] newa redar [Unkown] welawen laba gaththa,,,ikman karanna yaluwane api [unkown] newa redar [unkown] welawen laba gaththa,76,11,Singlish,True,,ikman karanna yaluwane api [unkown] newa redar [unkown] welawen laba gaththa,False,False,True
26058,[Unkown] oba wisinma sadana lada ewideeme margaya pupurawa hereema,,,,,,,,,,,[Unkown] oba wisinma sadana lada ewideeme margaya pupurawa hereema,[Unkown] oba wisinma sadana lada ewideeme margaya pupurawa hereema,,,[unkown] oba wisinma sadana lada ewideeme margaya pupurawa hereema,66,9,Singlish,True,,[unkown] oba wisinma sadana lada ewideeme margaya pupurawa hereema,False,False,True
26061,hari eka ridenawa [Unkown] apiwa ethulata edaganna,,,,,,,,,,,hari eka ridenawa [Unkown] apiwa ethulata edaganna,hari eka ridenawa [Unkown] apiwa ethulata edaganna,,,hari eka ridenawa [unkown] apiwa ethulata edaganna,50,7,Singlish,True,,hari eka ridenawa [unkown] apiwa ethulata edaganna,False,False,True
26065,petti banden obbata [Unkown] [Unkown] chalanaya wana bawa obata pene,,,,,,,,,,,petti banden obbata [Unkown] [Unkown] chalanaya wana bawa obata pene,petti banden obbata [Unkown] [Unkown] chalanaya wana bawa obata pene,,,petti banden obbata [unkown] [unkown] chalanaya wana bawa obata pene,68,10,Singlish,True,,petti banden obbata [unkown] [unkown] chalanaya wana bawa obata pene,False,False,True
26068,[Unkown] sadde ehenawa oyata mawa ehenawa,,,,,,,,,,,[Unkown] sadde ehenawa oyata mawa ehenawa,[Unkown] sadde ehenawa oyata mawa ehenawa,,,[unkown] sadde ehenawa oyata mawa ehenawa,41,6,Singlish,True,,[unkown] sadde ehenawa oyata mawa ehenawa,False,False,True
26071,[Unkown] wate kerakena eka nawaththala enna mama enawa mama enawa,,,,,,,,,,,[Unkown] wate kerakena eka nawaththala enna mama enawa mama enawa,[Unkown] wate kerakena eka nawaththala enna mama enawa mama enawa,,,[unkown] wate kerakena eka nawaththala enna mama enawa mama enawa,65,10,Singlish,True,,[unkown] wate kerakena eka nawaththala enna mama enawa mama enawa,False,False,True
26073,ayubowan mage adara [Unkown] enduma ihalata,,,,,,,,,,,ayubowan mage adara [Unkown] enduma ihalata,ayubowan mage adara [Unkown] enduma ihalata,,,ayubowan mage adara [unkown] enduma ihalata,43,6,Singlish,True,,ayubowan mage adara [unkown] enduma ihalata,False,False,True
26074,[Unkown] [Unkown] [Unkown] meka hari yayi eya wedasatahanata elee hitiyoth eya [Unkown] ekatama [Unkown],,,,,,,,,,,[Unkown] [Unkown] [Unkown] meka hari yayi eya wedasatahanata elee hitiyoth eya [Unkown] ekatama [Unkown],[Unkown] [Unkown] [Unkown] meka hari yayi eya wedasatahanata elee hitiyoth eya [Unkown] ekatama [Unkown],,,[unkown] [unkown] [unkown] meka hari yayi eya wedasatahanata elee hitiyoth eya [unkown] ekatama [unkown],104,14,Singlish,True,,[unkown] [unkown] [unkown] meka hari yayi eya wedasatahanata elee hitiyoth eya [unkown] ekatama [unkown],False,False,True
26086,ewa widyagarayata ganna ochchara ikman ne methana [Unkown] thiyenawa,,,,,,,,,,,ewa widyagarayata ganna ochchara ikman ne methana [Unkown] thiyenawa,ewa widyagarayata ganna ochchara ikman ne methana [Unkown] thiyenawa,,,ewa widyagarayata ganna ochchara ikman ne methana [unkown] thiyenawa,68,9,Singlish,True,,ewa widyagarayata ganna ochchara ikman ne methana [unkown] thiyenawa,False,False,True
26093,[Unkown] oyage oluwe ganan monawada apita gal dekayi [Unkown] nethi wela wage,,,,,,,,,,,[Unkown] oyage oluwe ganan monawada apita gal dekayi [Unkown] nethi wela wage,[Unkown] oyage oluwe ganan monawada apita gal dekayi [Unkown] nethi wela wage,,,[unkown] oyage oluwe ganan monawada apita gal dekayi [unkown] nethi wela wage,77,12,Singlish,True,,[unkown] oyage oluwe ganan monawada apita gal dekayi [unkown] nethi wela wage,False,False,True
26099,eya koheda [Unkown] [Unkown] rileks karanna eya merila thiyena prashne mokakda kiyala,,,,,,,,,,,eya koheda [Unkown] [Unkown] rileks karanna eya merila thiyena prashne mokakda kiyala,eya koheda [Unkown] [Unkown] rileks karanna eya merila thiyena prashne mokakda kiyala,,,eya koheda [unkown] [unkown] rileks karanna eya merila thiyena prashne mokakda kiyala,85,12,Singlish,True,,eya koheda [unkown] [unkown] rileks karanna eya merila thiyena prashne mokakda kiyala,False,False,True
26103,apata ayudha ayudha awashya me siyalu thakshanaya saha eyin kara ethi yahapatha kumakda [Unkown],,,,,,,,,,,apata ayudha ayudha awashya me siyalu thakshanaya saha eyin kara ethi yahapatha kumakda [Unkown],apata ayudha ayudha awashya me siyalu thakshanaya saha eyin kara ethi yahapatha kumakda [Unkown],,,apata ayudha ayudha awashya me siyalu thakshanaya saha eyin kara ethi yahapatha kumakda [unkown],96,14,Singlish,True,,apata ayudha ayudha awashya me siyalu thakshanaya saha eyin kara ethi yahapatha kumakda [unkown],False,False,True
26104,[Unkown] [Unkown] ane manda mokada une,,,,,,,,,,,[Unkown] [Unkown] ane manda mokada une,[Unkown] [Unkown] ane manda mokada une,,,[unkown] [unkown] ane manda mokada une,38,6,Singlish,True,,[unkown] [unkown] ane manda mokada une,False,False,True
26105,ayudha walata wartha karanna api rojar kenek dadayame yanawa e welawe [Unkown] payin gahanna,,,,,,,,,,,ayudha walata wartha karanna api rojar kenek dadayame yanawa e welawe [Unkown] payin gahanna,ayudha walata wartha karanna api rojar kenek dadayame yanawa e welawe [Unkown] payin gahanna,,,ayudha walata wartha karanna api rojar kenek dadayame yanawa e welawe [unkown] payin gahanna,92,14,Singlish,True,,ayudha walata wartha karanna api rojar kenek dadayame yanawa e welawe [unkown] payin gahanna,False,False,True
26108,[Unkown] [Unkown] me mokakda kiyala uganwanna koheda apaya oya koheda ape [Unkown],,,,,,,,,,,[Unkown] [Unkown] me mokakda kiyala uganwanna koheda apaya oya koheda ape [Unkown],[Unkown] [Unkown] me mokakda kiyala uganwanna koheda apaya oya koheda ape [Unkown],,,[unkown] [unkown] me mokakda kiyala uganwanna koheda apaya oya koheda ape [unkown],82,12,Singlish,True,,[unkown] [unkown] me mokakda kiyala uganwanna koheda apaya oya koheda ape [unkown],False,False,True
26111,mata wiwekayak denna jesan mokada une kiyala ethakota [Unkown] gehuwa abhyawakasha widyagarayata,,,,,,,,,,,mata wiwekayak denna jesan mokada une kiyala ethakota [Unkown] gehuwa abhyawakasha widyagarayata,mata wiwekayak denna jesan mokada une kiyala ethakota [Unkown] gehuwa abhyawakasha widyagarayata,,,mata wiwekayak denna jesan mokada une kiyala ethakota [unkown] gehuwa abhyawakasha widyagarayata,96,12,Singlish,True,,mata wiwekayak denna jesan mokada une kiyala ethakota [unkown] gehuwa abhyawakasha widyagarayata,False,False,True
26118,[Unkown] ohu eliye innawa ohu awasan awasthawa ikmaninma mehi peminenu etha,,,,,,,,,,,[Unkown] ohu eliye innawa ohu awasan awasthawa ikmaninma mehi peminenu etha,[Unkown] ohu eliye innawa ohu awasan awasthawa ikmaninma mehi peminenu etha,,,[unkown] ohu eliye innawa ohu awasan awasthawa ikmaninma mehi peminenu etha,75,11,Singlish,True,,[unkown] ohu eliye innawa ohu awasan awasthawa ikmaninma mehi peminenu etha,False,False,True
26119,hondayi mama methana [Unkown] [Unkown] yaluwane [Unkown] ekka rawum gahanne nehe,,,,,,,,,,,hondayi mama methana [Unkown] [Unkown] yaluwane [Unkown] ekka rawum gahanne nehe,hondayi mama methana [Unkown] [Unkown] yaluwane [Unkown] ekka rawum gahanne nehe,,,hondayi mama methana [unkown] [unkown] yaluwane [unkown] ekka rawum gahanne nehe,80,11,Singlish,True,,hondayi mama methana [unkown] [unkown] yaluwane [unkown] ekka rawum gahanne nehe,False,False,True
26121,[Unkown] deyiyane dora arinna ow eka thamayi methanin eliyata baya karala wede wenne,,,,,,,,,,,[Unkown] deyiyane dora arinna ow eka thamayi methanin eliyata baya karala wede wenne,[Unkown] deyiyane dora arinna ow eka thamayi methanin eliyata baya karala wede wenne,,,[unkown] deyiyane dora arinna ow eka thamayi methanin eliyata baya karala wede wenne,84,13,Singlish,True,,[unkown] deyiyane dora arinna ow eka thamayi methanin eliyata baya karala wede wenne,False,False,True
26125,obata maga herunoth api nokalahoth kumak kala yuthuda [Unkown],,,,,,,,,,,obata maga herunoth api nokalahoth kumak kala yuthuda [Unkown],obata maga herunoth api nokalahoth kumak kala yuthuda [Unkown],,,obata maga herunoth api nokalahoth kumak kala yuthuda [unkown],62,9,Singlish,True,,obata maga herunoth api nokalahoth kumak kala yuthuda [unkown],False,False,True
26136,[Unkown] oya hari ne mama hari ne mama danne nehe mama monawada karanne kiyala,,,,,,,,,,,[Unkown] oya hari ne mama hari ne mama danne nehe mama monawada karanne kiyala,[Unkown] oya hari ne mama hari ne mama danne nehe mama monawada karanne kiyala,,,[unkown] oya hari ne mama hari ne mama danne nehe mama monawada karanne kiyala,78,14,Singlish,True,,[unkown] oya hari ne mama hari ne mama danne nehe mama monawada karanne kiyala,False,False,True
26138,[Unkown] eyalata oyage kale cheena kema thibbada mama hithanne mata awurudu ata weddi tikak thibuna,,,,,,,,,,,[Unkown] eyalata oyage kale cheena kema thibbada mama hithanne mata awurudu ata weddi tikak thibuna,[Unkown] eyalata oyage kale cheena kema thibbada mama hithanne mata awurudu ata weddi tikak thibuna,,,[unkown] eyalata oyage kale cheena kema thibbada mama hithanne mata awurudu ata weddi tikak thibuna,99,15,Singlish,True,,[unkown] eyalata oyage kale cheena kema thibbada mama hithanne mata awurudu ata weddi tikak thibuna,False,False,True
26140,oba eyata kemathida mama hithanne ese eyi [Unkown],,,,,,,,,,,oba eyata kemathida mama hithanne ese eyi [Unkown],oba eyata kemathida mama hithanne ese eyi [Unkown],,,oba eyata kemathida mama hithanne ese eyi [unkown],50,8,Singlish,True,,oba eyata kemathida mama hithanne ese eyi [unkown],False,False,True
26141,[Unkown] oya mawa dannewath ne mama oyawa dannawa,,,,,,,,,,,[Unkown] oya mawa dannewath ne mama oyawa dannawa,[Unkown] oya mawa dannewath ne mama oyawa dannawa,,,[unkown] oya mawa dannewath ne mama oyawa dannawa,49,8,Singlish,True,,[unkown] oya mawa dannewath ne mama oyawa dannawa,False,False,True
26142,[Unkown] adinna mama hirawela,,,,,,,,,,,[Unkown] adinna mama hirawela,[Unkown] adinna mama hirawela,,,[unkown] adinna mama hirawela,29,4,Singlish,True,,[unkown] adinna mama hirawela,False,False,True
26147,hondayi mama adahas kale [Unkown] oba mage shreshta shreshta weemata tharam wayasayi mata eya therenawa,,,,,,,,,,,hondayi mama adahas kale [Unkown] oba mage shreshta shreshta weemata tharam wayasayi mata eya therenawa,hondayi mama adahas kale [Unkown] oba mage shreshta shreshta weemata tharam wayasayi mata eya therenawa,,,hondayi mama adahas kale [unkown] oba mage shreshta shreshta weemata tharam wayasayi mata eya therenawa,103,15,Singlish,True,,hondayi mama adahas kale [unkown] oba mage shreshta shreshta weemata tharam wayasayi mata eya therenawa,False,False,True
26151,dangakara eya mage nahaya [Unkown],,,,,,,,,,,dangakara eya mage nahaya [Unkown],dangakara eya mage nahaya [Unkown],,,dangakara eya mage nahaya [unkown],34,5,Singlish,True,,dangakara eya mage nahaya [unkown],False,False,True
26152,eyata awurudu [Unkown] thibu jarawata thawa tika kalayak awashyayi,,,,,,,,,,,eyata awurudu [Unkown] thibu jarawata thawa tika kalayak awashyayi,eyata awurudu [Unkown] thibu jarawata thawa tika kalayak awashyayi,,,eyata awurudu [unkown] thibu jarawata thawa tika kalayak awashyayi,66,9,Singlish,True,,eyata awurudu [unkown] thibu jarawata thawa tika kalayak awashyayi,False,False,True
26153,eya eththenma [Unkown] api alindaye jesu kanthawan wetha langa weemata pera ege prakashayan mata awashyayi,,,,,,,,,,,eya eththenma [Unkown] api alindaye jesu kanthawan wetha langa weemata pera ege prakashayan mata awashyayi,eya eththenma [Unkown] api alindaye jesu kanthawan wetha langa weemata pera ege prakashayan mata awashyayi,,,eya eththenma [unkown] api alindaye jesu kanthawan wetha langa weemata pera ege prakashayan mata awashyayi,106,15,Singlish,True,,eya eththenma [unkown] api alindaye jesu kanthawan wetha langa weemata pera ege prakashayan mata awashyayi,False,False,True
26155,deyiyane oya eka karana eka [Unkown] ane mama eyata godak kemathiyi,,,,,,,,,,,deyiyane oya eka karana eka [Unkown] ane mama eyata godak kemathiyi,deyiyane oya eka karana eka [Unkown] ane mama eyata godak kemathiyi,,,deyiyane oya eka karana eka [unkown] ane mama eyata godak kemathiyi,67,11,Singlish,True,,deyiyane oya eka karana eka [unkown] ane mama eyata godak kemathiyi,False,False,True
26157,api upakalpanaya kala yuththe [Unkown] hokee kreedawe sankeerna kotasak bawa mama sithami [Unkown] hari ya,,,,,,,,,,,api upakalpanaya kala yuththe [Unkown] hokee kreedawe sankeerna kotasak bawa mama sithami [Unkown] hari ya,api upakalpanaya kala yuththe [Unkown] hokee kreedawe sankeerna kotasak bawa mama sithami [Unkown] hari ya,,,api upakalpanaya kala yuththe [unkown] hokee kreedawe sankeerna kotasak bawa mama sithami [unkown] hari ya,106,15,Singlish,True,,api upakalpanaya kala yuththe [unkown] hokee kreedawe sankeerna kotasak bawa mama sithami [unkown] hari ya,False,False,True
26158,mama hithanne [Unkown] ayeth [Unkown] ekka oyage dik ekka hithuwa hari kiyala,,,,,,,,,,,mama hithanne [Unkown] ayeth [Unkown] ekka oyage dik ekka hithuwa hari kiyala,mama hithanne [Unkown] ayeth [Unkown] ekka oyage dik ekka hithuwa hari kiyala,,,mama hithanne [unkown] ayeth [unkown] ekka oyage dik ekka hithuwa hari kiyala,77,12,Singlish,True,,mama hithanne [unkown] ayeth [unkown] ekka oyage dik ekka hithuwa hari kiyala,False,False,True
26165,ohu oben dinayak illa siteemata uthsaha karayi [Unkown] wasa damanna,,,,,,,,,,,ohu oben dinayak illa siteemata uthsaha karayi [Unkown] wasa damanna,ohu oben dinayak illa siteemata uthsaha karayi [Unkown] wasa damanna,,,ohu oben dinayak illa siteemata uthsaha karayi [unkown] wasa damanna,68,10,Singlish,True,,ohu oben dinayak illa siteemata uthsaha karayi [unkown] wasa damanna,False,False,True
26176,mata [Unkown] teks paluyi [Unkown] eka adu wenawa apita me galen yanna thibune peyakata kalin,,,,,,,,,,,mata [Unkown] teks paluyi [Unkown] eka adu wenawa apita me galen yanna thibune peyakata kalin,mata [Unkown] teks paluyi [Unkown] eka adu wenawa apita me galen yanna thibune peyakata kalin,,,mata [unkown] teks paluyi [unkown] eka adu wenawa apita me galen yanna thibune peyakata kalin,93,15,Singlish,True,,mata [unkown] teks paluyi [unkown] eka adu wenawa apita me galen yanna thibune peyakata kalin,False,False,True
26179,fet lu api [Unkown] abhyawakasha widyagaraye patamala wenas karanawa mata e gena serayanwaraya awashyayi,,,,,,,,,,,fet lu api [Unkown] abhyawakasha widyagaraye patamala wenas karanawa mata e gena serayanwaraya awashyayi,fet lu api [Unkown] abhyawakasha widyagaraye patamala wenas karanawa mata e gena serayanwaraya awashyayi,,,fet lu api [unkown] abhyawakasha widyagaraye patamala wenas karanawa mata e gena serayanwaraya awashyayi,104,14,Singlish,True,,fet lu api [unkown] abhyawakasha widyagaraye patamala wenas karanawa mata e gena serayanwaraya awashyayi,False,False,True
26186,ikman karanna eyata eya nethi wee etha thawath aluth monawada [Unkown],,,,,,,,,,,ikman karanna eyata eya nethi wee etha thawath aluth monawada [Unkown],ikman karanna eyata eya nethi wee etha thawath aluth monawada [Unkown],,,ikman karanna eyata eya nethi wee etha thawath aluth monawada [unkown],70,11,Singlish,True,,ikman karanna eyata eya nethi wee etha thawath aluth monawada [unkown],False,False,True
26187,oba boho widya prabandha kiyawa ethi oba palayama gena sitheemata tikak pramada wuye nedda [Unkown],,,,,,,,,,,oba boho widya prabandha kiyawa ethi oba palayama gena sitheemata tikak pramada wuye nedda [Unkown],oba boho widya prabandha kiyawa ethi oba palayama gena sitheemata tikak pramada wuye nedda [Unkown],,,oba boho widya prabandha kiyawa ethi oba palayama gena sitheemata tikak pramada wuye nedda [unkown],99,15,Singlish,True,,oba boho widya prabandha kiyawa ethi oba palayama gena sitheemata tikak pramada wuye nedda [unkown],False,False,True
26191,oba monawada karanne [Unkown] obata [Unkown] [Unkown] kireemata balaya adu kala hekida [Unkown],,,,,,,,,,,oba monawada karanne [Unkown] obata [Unkown] [Unkown] kireemata balaya adu kala hekida [Unkown],oba monawada karanne [Unkown] obata [Unkown] [Unkown] kireemata balaya adu kala hekida [Unkown],,,oba monawada karanne [unkown] obata [unkown] [unkown] kireemata balaya adu kala hekida [unkown],95,13,Singlish,True,,oba monawada karanne [unkown] obata [unkown] [unkown] kireemata balaya adu kala hekida [unkown],False,False,True
26193,[Unkown] oya danne nedda mama hari kiyala oyata pissuda leewaraya adinna,,,,,,,,,,,[Unkown] oya danne nedda mama hari kiyala oyata pissuda leewaraya adinna,[Unkown] oya danne nedda mama hari kiyala oyata pissuda leewaraya adinna,,,[unkown] oya danne nedda mama hari kiyala oyata pissuda leewaraya adinna,72,11,Singlish,True,,[unkown] oya danne nedda mama hari kiyala oyata pissuda leewaraya adinna,False,False,True
26196,robo hu ke em [Unkown],,,,,,,,,,,robo hu ke em [Unkown],robo hu ke em [Unkown],,,robo hu ke em [unkown],22,5,Singlish,True,,robo hu ke em [unkown],False,False,True
26198,[Unkown] [Unkown] [Unkown] [Unkown] [Unkown] [Unkown] hayakata wada chathura lesa,,,,,,,,,,,[Unkown] [Unkown] [Unkown] [Unkown] [Unkown] [Unkown] hayakata wada chathura lesa,[Unkown] [Unkown] [Unkown] [Unkown] [Unkown] [Unkown] hayakata wada chathura lesa,,,[unkown] [unkown] [unkown] [unkown] [unkown] [unkown] hayakata wada chathura lesa,81,10,Singlish,True,,[unkown] [unkown] [unkown] [unkown] [unkown] [unkown] hayakata wada chathura lesa,False,False,True
26202,nehe e damwel kalliye weda karana minisunge shabdaya wenath [Unkown] thibeda [Unkown],,,,,,,,,,,nehe e damwel kalliye weda karana minisunge shabdaya wenath [Unkown] thibeda [Unkown],nehe e damwel kalliye weda karana minisunge shabdaya wenath [Unkown] thibeda [Unkown],,,nehe e damwel kalliye weda karana minisunge shabdaya wenath [unkown] thibeda [unkown],85,12,Singlish,True,,nehe e damwel kalliye weda karana minisunge shabdaya wenath [unkown] thibeda [unkown],False,False,True
26203,[Unkown] apata thawath karadarayak karanne nehe oba ohuwa meruwa,,,,,,,,,,,[Unkown] apata thawath karadarayak karanne nehe oba ohuwa meruwa,[Unkown] apata thawath karadarayak karanne nehe oba ohuwa meruwa,,,[unkown] apata thawath karadarayak karanne nehe oba ohuwa meruwa,64,9,Singlish,True,,[unkown] apata thawath karadarayak karanne nehe oba ohuwa meruwa,False,False,True
26207,minisun dedenekuge lingika [Unkown] thunak saha [Unkown] ekak pilibanda mage fentasiya mata kisida athwindiya noheka,,,,,,,,,,,minisun dedenekuge lingika [Unkown] thunak saha [Unkown] ekak pilibanda mage fentasiya mata kisida athwindiya noheka,minisun dedenekuge lingika [Unkown] thunak saha [Unkown] ekak pilibanda mage fentasiya mata kisida athwindiya noheka,,,minisun dedenekuge lingika [unkown] thunak saha [unkown] ekak pilibanda mage fentasiya mata kisida athwindiya noheka,116,15,Singlish,True,,minisun dedenekuge lingika [unkown] thunak saha [unkown] ekak pilibanda mage fentasiya mata kisida athwindiya noheka,False,False,True
26211,oba honda karunakata samawa illanne katada [Unkown],,,,,,,,,,,oba honda karunakata samawa illanne katada [Unkown],oba honda karunakata samawa illanne katada [Unkown],,,oba honda karunakata samawa illanne katada [unkown],51,7,Singlish,True,,oba honda karunakata samawa illanne katada [unkown],False,False,True
26212,mata karanna thiyenne ow mama oyawa [Unkown] karala thiyenawa oya harima nirbheetha naraka buruwek,,,,,,,,,,,mata karanna thiyenne ow mama oyawa [Unkown] karala thiyenawa oya harima nirbheetha naraka buruwek,mata karanna thiyenne ow mama oyawa [Unkown] karala thiyenawa oya harima nirbheetha naraka buruwek,,,mata karanna thiyenne ow mama oyawa [unkown] karala thiyenawa oya harima nirbheetha naraka buruwek,98,14,Singlish,True,,mata karanna thiyenne ow mama oyawa [unkown] karala thiyenawa oya harima nirbheetha naraka buruwek,False,False,True
26216,[Unkown] [Unkown] api eka heduwa [Unkown] [Unkown] mama godak sathutuyi mata puluwan nam athpudi gahanna,,,,,,,,,,,[Unkown] [Unkown] api eka heduwa [Unkown] [Unkown] mama godak sathutuyi mata puluwan nam athpudi gahanna,[Unkown] [Unkown] api eka heduwa [Unkown] [Unkown] mama godak sathutuyi mata puluwan nam athpudi gahanna,,,[unkown] [unkown] api eka heduwa [unkown] [unkown] mama godak sathutuyi mata puluwan nam athpudi gahanna,104,15,Singlish,True,,[unkown] [unkown] api eka heduwa [unkown] [unkown] mama godak sathutuyi mata puluwan nam athpudi gahanna,False,False,True
26218,mata den oya nethuwa paluyi [Unkown] mata oyawath nethuwa giya,,,,,,,,,,,mata den oya nethuwa paluyi [Unkown] mata oyawath nethuwa giya,mata den oya nethuwa paluyi [Unkown] mata oyawath nethuwa giya,,,mata den oya nethuwa paluyi [unkown] mata oyawath nethuwa giya,62,10,Singlish,True,,mata den oya nethuwa paluyi [unkown] mata oyawath nethuwa giya,False,False,True
26224,mata therenne ne eyata [Unkown] mawayi me newe inna [Unkown] maranna ona mokakda kiyala,,,,,,,,,,,mata therenne ne eyata [Unkown] mawayi me newe inna [Unkown] maranna ona mokakda kiyala,mata therenne ne eyata [Unkown] mawayi me newe inna [Unkown] maranna ona mokakda kiyala,,,mata therenne ne eyata [unkown] mawayi me newe inna [unkown] maranna ona mokakda kiyala,87,14,Singlish,True,,mata therenne ne eyata [unkown] mawayi me newe inna [unkown] maranna ona mokakda kiyala,False,False,True
26230,mama obata lipigonu ewanawa ow ow meya thawath perani [Unkown] nam,,,,,,,,,,,mama obata lipigonu ewanawa ow ow meya thawath perani [Unkown] nam,mama obata lipigonu ewanawa ow ow meya thawath perani [Unkown] nam,,,mama obata lipigonu ewanawa ow ow meya thawath perani [unkown] nam,66,11,Singlish,True,,mama obata lipigonu ewanawa ow ow meya thawath perani [unkown] nam,False,False,True
26233,mama peya [Unkown] ape patamalawa newatha sakas karannam pasuwa waidyawaraya hamuwanna,,,,,,,,,,,mama peya [Unkown] ape patamalawa newatha sakas karannam pasuwa waidyawaraya hamuwanna,mama peya [Unkown] ape patamalawa newatha sakas karannam pasuwa waidyawaraya hamuwanna,,,mama peya [unkown] ape patamalawa newatha sakas karannam pasuwa waidyawaraya hamuwanna,86,11,Singlish,True,,mama peya [unkown] ape patamalawa newatha sakas karannam pasuwa waidyawaraya hamuwanna,False,False,True
